Name,ID,Has Block,Mod,Class
MoCreatures:furhelmet,4312,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:furlegs,4313,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:furboots,4314,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:heartdarkness,4315,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:heartfire,4316,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:heartundead,4317,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:ostrichraw,4318,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:ostrichcooked,4319,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:unicornhorn,4320,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:fishnet,4321,false,MoCreatures,drzhark.mocreatures.item.MoCItemPetAmulet
MoCreatures:horsearmorcrystal,4322,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:turkeyraw,4323,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:turkeycooked,4324,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:hide,4325,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:hidechest,4326,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:hidehelmet,4327,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:hidelegs,4328,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:hideboots,4329,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:ratraw,4330,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:ratcooked,4331,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:ratburger,4332,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:chitinblack,4333,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:chitinfrost,4334,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:chitinnether,4335,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:chitin,4336,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:scorpswordcave,4337,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scorpswordfrost,4338,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scorpswordnether,4339,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scorpsworddirt,4340,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scorpplatedirt,4341,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorphelmetdirt,4342,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorplegsdirt,4343,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpbootsdirt,4344,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpplatefrost,4345,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorphelmetfrost,4346,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorplegsfrost,4347,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpbootsfrost,4348,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpplatecave,4349,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorphelmetcave,4350,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorplegscave,4351,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpbootscave,4352,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpplatenether,4353,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorphelmetnether,4354,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorplegsnether,4355,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpbootsnether,4356,false,MoCreatures,drzhark.mocreatures.item.MoCItemArmor
MoCreatures:scorpstingcave,4357,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scorpstingfrost,4358,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scorpstingnether,4359,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scorpstingdirt,4360,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:scrolloffreedom,4361,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:scrollofsale,4362,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:tuskswood,4363,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:tusksiron,4364,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:tusksdiamond,4365,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:elephantharness,4366,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:elephantchest,4367,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:elephantgarment,4368,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:elephanthowdah,4369,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:mammothplatform,4370,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:crabraw,4371,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:crabcooked,4372,false,MoCreatures,drzhark.mocreatures.item.MoCItemFood
MoCreatures:silversword,4373,false,MoCreatures,drzhark.mocreatures.item.MoCItemWeapon
MoCreatures:staffportal,4374,false,MoCreatures,drzhark.mocreatures.item.ItemStaffPortal
MoCreatures:staffteleport,4375,false,MoCreatures,drzhark.mocreatures.item.ItemStaffTeleport
MoCreatures:scrollofowner,4376,false,MoCreatures,drzhark.mocreatures.item.MoCItem
MoCreatures:petamulet,4377,false,MoCreatures,drzhark.mocreatures.item.MoCItemPetAmulet
arsenic:arsenicIngot,4378,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:realgarItem,4379,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:orpimentItem,4380,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:arsenideSaltItem,4381,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:smallArsenicChunkItem,4382,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:mediumArsenicChunkItem,4383,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:largeArsenicChunkItem,4384,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:arsenideBronzeIngot,4385,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:smallArsenideBronzeChunkItem,4386,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:mediumArsenideBronzeChunkItem,4387,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:largeArsenideBronzeChunkItem,4388,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:arsenideGoldIngot,4389,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:smallArsenideGoldChunkItem,4390,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:mediumArsenideGoldChunkItem,4391,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:largeArsenideGoldChunkItem,4392,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:arsenicSword,4393,false,arsenic,akkamaddi.arsenic.code.ArsenicSwords
arsenic:arsenicShovel,4394,false,arsenic,alexndr.SimpleOres.api.content.SimpleShovel
arsenic:arsenicAxe,4395,false,arsenic,alexndr.SimpleOres.api.content.SimpleAxe
arsenic:arsenicPickaxe,4396,false,arsenic,alexndr.SimpleOres.api.content.SimplePickaxe
arsenic:arsenicHoe,4397,false,arsenic,alexndr.SimpleOres.api.content.SimpleHoe
arsenic:arsenideBronzeSword,4398,false,arsenic,akkamaddi.arsenic.code.ArsenicSwords
arsenic:arsenideBronzeShovel,4399,false,arsenic,alexndr.SimpleOres.api.content.SimpleShovel
arsenic:arsenideBronzeAxe,4400,false,arsenic,alexndr.SimpleOres.api.content.SimpleAxe
arsenic:arsenideBronzePickaxe,4401,false,arsenic,alexndr.SimpleOres.api.content.SimplePickaxe
arsenic:arsenideBronzeHoe,4402,false,arsenic,alexndr.SimpleOres.api.content.SimpleHoe
arsenic:arsenideBronzeHelm,4403,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:arsenideBronzeChest,4404,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:arsenideBronzeLegs,4405,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:arsenideBronzeBoots,4406,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:arsenideGoldSword,4407,false,arsenic,akkamaddi.arsenic.code.ArsenicSwords
arsenic:arsenideGoldShovel,4408,false,arsenic,alexndr.SimpleOres.api.content.SimpleShovel
arsenic:arsenideGoldAxe,4409,false,arsenic,alexndr.SimpleOres.api.content.SimpleAxe
arsenic:arsenideGoldPickaxe,4410,false,arsenic,alexndr.SimpleOres.api.content.SimplePickaxe
arsenic:arsenideGoldHoe,4411,false,arsenic,alexndr.SimpleOres.api.content.SimpleHoe
arsenic:arsenideGoldHelm,4412,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:arsenideGoldChest,4413,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:arsenideGoldLegs,4414,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:arsenideGoldBoots,4415,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:oldLaceChest,4416,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:tenebriumIngot,4417,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:smallTenebriumChunkItem,4418,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:mediumTenebriumChunkItem,4419,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:largeTenebriumChunkItem,4420,false,arsenic,alexndr.SimpleOres.api.content.SimpleIngot
arsenic:tenebriumSword,4421,false,arsenic,alexndr.SimpleOres.api.content.SimpleSword
arsenic:tenebriumShovel,4422,false,arsenic,alexndr.SimpleOres.api.content.SimpleShovel
arsenic:tenebriumAxe,4423,false,arsenic,alexndr.SimpleOres.api.content.SimpleAxe
arsenic:tenebriumPickaxe,4424,false,arsenic,alexndr.SimpleOres.api.content.SimplePickaxe
arsenic:tenebriumHoe,4425,false,arsenic,alexndr.SimpleOres.api.content.SimpleHoe
arsenic:tenebriumHelm,4426,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:tenebriumChest,4427,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:tenebriumLegs,4428,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
arsenic:tenebriumBoots,4429,false,arsenic,alexndr.SimpleOres.api.content.SimpleArmor
ashenwheat:ashSeeds,4430,false,ashenwheat,akkamaddi.ashenwheat.code.AshSeeds
ashenwheat:ashWheatSheaf,4431,false,ashenwheat,akkamaddi.ashenwheat.code.AshenWheatSheaf
ashenwheat:ashBread,4432,false,ashenwheat,akkamaddi.ashenwheat.code.AshBread
ashenwheat:ashCookie,4433,false,ashenwheat,akkamaddi.ashenwheat.code.AshCookie
ashenwheat:scintillaSeeds,4434,false,ashenwheat,akkamaddi.ashenwheat.code.ScintillaSeeds
ashenwheat:scintillaWheatSheaf,4435,false,ashenwheat,akkamaddi.ashenwheat.code.ScintillaWheatSheaf
ashenwheat:scintillaBread,4436,false,ashenwheat,akkamaddi.ashenwheat.code.ScintillaBread
ashenwheat:scintillaCookie,4437,false,ashenwheat,akkamaddi.ashenwheat.code.ScintillaCookie
ashenwheat:scintillatingAsh,4438,false,ashenwheat,akkamaddi.ashenwheat.code.ScintillatingAsh
ashenwheat:ossidSeeds,4439,false,ashenwheat,akkamaddi.ashenwheat.code.OssidSeeds
ashenwheat:calcifiedAsh,4440,false,ashenwheat,akkamaddi.ashenwheat.code.OssidAsh
ashenwheat:thunderSeeds,4441,false,ashenwheat,akkamaddi.ashenwheat.code.ThunderSeeds
ashenwheat:unstableSoot,4442,false,ashenwheat,akkamaddi.ashenwheat.code.UnstableSoot
Backpack:backpack,4443,false,Backpack,de.eydamos.backpack.item.ItemBackpack
Backpack:workbenchbackpack,4444,false,Backpack,de.eydamos.backpack.item.ItemWorkbenchBackpack
Backpack:boundLeather,4445,false,Backpack,de.eydamos.backpack.item.ItemLeather
Backpack:tannedLeather,4446,false,Backpack,de.eydamos.backpack.item.ItemLeather
BiblioCraft:item.PaintingCanvas,4447,false,BiblioCraft,jds.bibliocraft.items.ItemPaintingCanvas
BiblioCraft:item.BigBook,4448,false,BiblioCraft,jds.bibliocraft.items.ItemBigBook
BiblioCraft:item.RecipeBook,4449,false,BiblioCraft,jds.bibliocraft.items.ItemRecipeBook
BiblioCraft:item.SlottedBook,4450,false,BiblioCraft,jds.bibliocraft.items.ItemSlottedBook
BiblioCraft:item.HandDrill,4451,false,BiblioCraft,jds.bibliocraft.items.ItemHandDrill
BiblioCraft:item.tapeMeasure,4452,false,BiblioCraft,jds.bibliocraft.items.TapeMeasure
BiblioCraft:item.tape,4453,false,BiblioCraft,jds.bibliocraft.items.ItemTape
BiblioCraft:item.BiblioChase,4454,false,BiblioCraft,jds.bibliocraft.items.ItemChase
BiblioCraft:item.PrintPlate,4455,false,BiblioCraft,jds.bibliocraft.items.ItemPlate
BiblioCraft:item.EnchantedPlate,4456,false,BiblioCraft,jds.bibliocraft.items.ItemEnchantedPlate
BiblioCraft:item.BiblioRedBook,4457,false,BiblioCraft,jds.bibliocraft.items.ItemRedstoneBook
BiblioCraft:item.BiblioGlasses,4458,false,BiblioCraft,jds.bibliocraft.items.ItemReadingGlasses
BiblioCraft:item.BiblioDrill,4459,false,BiblioCraft,jds.bibliocraft.items.ItemDrill
BiblioCraft:item.BiblioCreativeLock,4460,false,BiblioCraft,jds.bibliocraft.items.ItemLock
BiblioCraft:item.BiblioClipboard,4461,false,BiblioCraft,jds.bibliocraft.items.ItemClipboard
BiblioCraft:item.seatBack,4462,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack
BiblioCraft:item.seatBack2,4463,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack2
BiblioCraft:item.seatBack3,4464,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack3
BiblioCraft:item.seatBack4,4465,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack4
BiblioCraft:item.seatBack5,4466,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack5
BiblioCraft:item.BiblioMapTool,4467,false,BiblioCraft,jds.bibliocraft.items.ItemMapTool
BiblioCraft:item.BiblioWayPointCompass,4468,false,BiblioCraft,jds.bibliocraft.items.ItemWaypointCompass
Mantle:mantleBook,4469,false,Mantle,mantle.items.Manual
Natura:natura.spawnegg,4470,false,Natura,mods.natura.items.SpawnEgg
Natura:barleyFood,4471,false,Natura,mods.natura.items.PlantItem
Natura:barley.seed,4472,false,Natura,mods.natura.items.NaturaSeeds
Natura:waterdrop,4473,false,Natura,mods.natura.items.CactusJuice
Natura:wheatBag,4474,false,Natura,mods.natura.items.SeedBag
Natura:barleyBag,4475,false,Natura,mods.natura.items.SeedBag
Natura:potatoBag,4476,false,Natura,mods.natura.items.SeedBag
Natura:carrotBag,4477,false,Natura,mods.natura.items.SeedBag
Natura:wartBag,4478,false,Natura,mods.natura.items.SeedBag
Natura:cottonBag,4479,false,Natura,mods.natura.items.SeedBag
Natura:boneBag,4480,false,Natura,mods.natura.items.BoneBag
Natura:berry.nether,4481,false,Natura,mods.natura.items.NetherBerryItem
Natura:berry,4482,false,Natura,mods.natura.items.BerryItem
Natura:berryMedley,4483,false,null,mods.natura.items.BerryMedley
Natura:saguaro.fruit,4484,false,Natura,mods.natura.items.SeedFood
Natura:redwoodDoorItem,4485,false,Natura,mods.natura.items.blocks.NDoorItem
Natura:Natura.netherfood,4486,false,Natura,mods.natura.items.NetherFoodItem
Natura:natura.stick,4487,false,Natura,mods.natura.items.StickItem
Natura:natura.sword.ghostwood,4488,false,Natura,mods.natura.items.tools.NaturaSword
Natura:natura.pickaxe.ghostwood,4489,false,Natura,mods.natura.items.tools.NaturaPickaxe
Natura:natura.shovel.ghostwood,4490,false,Natura,mods.natura.items.tools.NaturaShovel
Natura:natura.axe.ghostwood,4491,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.sword.bloodwood,4492,false,Natura,mods.natura.items.tools.NaturaSword
Natura:natura.pickaxe.bloodwood,4493,false,Natura,mods.natura.items.tools.NaturaPickaxe
Natura:natura.shovel.bloodwood,4494,false,Natura,mods.natura.items.tools.NaturaShovel
Natura:natura.axe.bloodwood,4495,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.sword.darkwood,4496,false,Natura,mods.natura.items.tools.NaturaSword
Natura:natura.pickaxe.darkwood,4497,false,Natura,mods.natura.items.tools.NaturaPickaxe
Natura:natura.shovel.darkwood,4498,false,Natura,mods.natura.items.tools.NaturaShovel
Natura:natura.axe.darkwood,4499,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.sword.fusewood,4500,false,Natura,mods.natura.items.tools.NaturaSword
Natura:natura.pickaxe.fusewood,4501,false,Natura,mods.natura.items.tools.NaturaPickaxe
Natura:natura.shovel.fusewood,4502,false,Natura,mods.natura.items.tools.NaturaShovel
Natura:natura.axe.fusewood,4503,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.sword.netherquartz,4504,false,Natura,mods.natura.items.tools.NaturaSword
Natura:natura.pickaxe.netherquartz,4505,false,Natura,mods.natura.items.tools.NaturaPickaxe
Natura:natura.shovel.netherquartz,4506,false,Natura,mods.natura.items.tools.NaturaShovel
Natura:natura.axe.netherquartz,4507,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.kama.netherquartz,4508,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.ghostwood,4509,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.bloodwood,4510,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.darkwood,4511,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.fusewood,4512,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.bow.ghostwood,4513,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.bow.bloodwood,4514,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.bow.darkwood,4515,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.bow.fusewood,4516,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.armor.imphelmet,4517,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.armor.impjerkin,4518,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.armor.impleggings,4519,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.armor.impboots,4520,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.flintandblaze,4521,false,Natura,mods.natura.items.tools.FlintAndBlaze
Natura:impmeat,4522,false,Natura,mods.natura.items.ImpMeat
Natura:natura.emptybowl,4523,false,Natura,mods.natura.items.BowlEmpty
Natura:natura.stewbowl,4524,false,Natura,mods.natura.items.BowlStew
BiomesOPlenty:food,4525,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPFood
BiomesOPlenty:turnipSeeds,4526,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSeeds
BiomesOPlenty:misc,4527,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPMisc
BiomesOPlenty:gems,4528,false,BiomesOPlenty,biomesoplenty.common.items.ItemGems
BiomesOPlenty:mudball,4529,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPMudball
BiomesOPlenty:jarEmpty,4530,false,BiomesOPlenty,biomesoplenty.common.items.ItemJarEmpty
BiomesOPlenty:jarFilled,4531,false,BiomesOPlenty,biomesoplenty.common.items.ItemJarFilled
BiomesOPlenty:dartBlower,4532,false,BiomesOPlenty,biomesoplenty.common.items.ItemDartBlower
BiomesOPlenty:dart,4533,false,BiomesOPlenty,biomesoplenty.common.items.ItemDart
BiomesOPlenty:ancientStaff,4534,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAncientStaff
BiomesOPlenty:enderporter,4535,false,BiomesOPlenty,biomesoplenty.common.items.ItemEnderporter
BiomesOPlenty:bopBucket,4536,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPBucket
BiomesOPlenty:record_wanderer,4537,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPRecord
BiomesOPlenty:record_corruption,4538,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPRecord
BiomesOPlenty:biomeFinder,4539,false,BiomesOPlenty,biomesoplenty.common.items.ItemBiomeFinder
BiomesOPlenty:biomeEssence,4540,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPBiomeEssence
BiomesOPlenty:swordMud,4541,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSword
BiomesOPlenty:shovelMud,4542,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSpade
BiomesOPlenty:pickaxeMud,4543,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPPickaxe
BiomesOPlenty:axeMud,4544,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAxe
BiomesOPlenty:hoeMud,4545,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPHoe
BiomesOPlenty:swordAmethyst,4546,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSword
BiomesOPlenty:shovelAmethyst,4547,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSpade
BiomesOPlenty:pickaxeAmethyst,4548,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPPickaxe
BiomesOPlenty:axeAmethyst,4549,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAxe
BiomesOPlenty:hoeAmethyst,4550,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPHoe
BiomesOPlenty:scytheWood,4551,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheStone,4552,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheIron,4553,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheGold,4554,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheDiamond,4555,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheMud,4556,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheAmethyst,4557,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:helmetMud,4558,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:chestplateMud,4559,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:leggingsMud,4560,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:bootsMud,4561,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:helmetAmethyst,4562,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:chestplateAmethyst,4563,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:leggingsAmethyst,4564,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:bootsAmethyst,4565,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:flowerBand,4566,false,BiomesOPlenty,biomesoplenty.common.armor.ItemFlowerBand
BiomesOPlenty:flippers,4567,false,BiomesOPlenty,biomesoplenty.common.armor.ItemFlippers
BiomesOPlenty:wadingBoots,4568,false,BiomesOPlenty,biomesoplenty.common.armor.ItemWadingBoots
BiblioWoodsBoP:seatBack1,4569,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB1
BiblioWoodsBoP:seatBack2,4570,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB2
BiblioWoodsBoP:seatBack3,4571,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB3
BiblioWoodsBoP:seatBack4,4572,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB4
BiblioWoodsBoP:seatBack5,4573,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB5
BiblioWoodsEBXL:seatBack1,4574,false,BiblioWoodsEBXL,jds.bibliowood.ebxlwood.items.ItemSeatBackE1
BiblioWoodsEBXL:seatBack2,4575,false,BiblioWoodsEBXL,jds.bibliowood.ebxlwood.items.ItemSeatBackE2
BiblioWoodsEBXL:seatBack3,4576,false,BiblioWoodsEBXL,jds.bibliowood.ebxlwood.items.ItemSeatBackE3
BiblioWoodsEBXL:seatBack4,4577,false,BiblioWoodsEBXL,jds.bibliowood.ebxlwood.items.ItemSeatBackE4
BiblioWoodsEBXL:seatBack5,4578,false,BiblioWoodsEBXL,jds.bibliowood.ebxlwood.items.ItemSeatBackE5
BiblioWoodsNatura:seatBack1,4579,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN1
BiblioWoodsNatura:seatBack2,4580,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN2
BiblioWoodsNatura:seatBack3,4581,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN3
BiblioWoodsNatura:seatBack4,4582,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN4
BiblioWoodsNatura:seatBack5,4583,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN5
Baubles:Ring,4584,false,Baubles,baubles.common.items.ItemRing
Thaumcraft:WandCasting,4585,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandCasting
Thaumcraft:WandCap,4586,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandCap
Thaumcraft:WandRod,4587,false,Thaumcraft,thaumcraft.common.items.wands.ItemWandRod
Thaumcraft:FocusPouch,4588,false,Thaumcraft,thaumcraft.common.items.wands.ItemFocusPouchBauble
Thaumcraft:FocusFire,4589,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusFire
Thaumcraft:FocusShock,4590,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusShock
Thaumcraft:FocusHellbat,4591,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusHellbat
Thaumcraft:FocusFrost,4592,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusFrost
Thaumcraft:FocusTrade,4593,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusTrade
Thaumcraft:FocusExcavation,4594,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusExcavation
Thaumcraft:FocusPortableHole,4595,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPortableHole
Thaumcraft:FocusPech,4596,false,Thaumcraft,thaumcraft.common.items.wands.foci.ItemFocusPech
